Signal,Mean (µV),RMS (µV),MRS (µV),Zero Crossings,Frequency (Hz),Delta (µV² /Hz),Theta (µV² /Hz),Alpha (µV² /Hz),Beta (µV² /Hz),Gamma (µV² /Hz),Skewness,Variance,Kurtosis,Hjorth Mobility,Hjorth Complexity,Spectral Entropy,Hurst Component,Label
e8.11,47.196299,208.620015,143.848218,17,8.5,2.292511825,0.5057354097,0.3006692185,0.5936826335,0.3127391904,0.2031818078,902.0667209,0.5206763125,0.01173546822,130.3680287,0.6573706361,nan,1
e8.12,-76.183431,283.090679,230.732882,8,4,2.529651912,0.7563187839,0.4851836227,0.6723367742,0.3506186193,0.1963721839,1005.208116,0.7943585144,0.01233276535,88.15708924,0.7058221901,nan,1
e8.13,64.428585,280.188177,156.258709,12,6,3.431171658,0.7552049518,0.8277898679,0.8473382165,0.4457817008,1.836770287,1279.020889,5.664038015,0.01250354116,86.29515282,0.6968367091,nan,1
e8.14,-826.601149,1049.622587,911.605308,4,2,60.39003907,2.165803809,0.6115259752,0.6353821091,0.3265016441,0.229830059,3088.821173,0.5203611002,0.009216113315,185.6866116,0.1622210778,0.7709343827,1
e8.15,-47.844425,475.888829,422.395945,4,2,27.63546053,1.196471242,0.4423500142,0.6539759488,0.3314884851,0.185344867,2195.159903,0.03761127221,0.008858233434,177.3525499,0.2207131314,nan,1
e8.16,842.998747,918.109755,845.998747,0,0,35.66060764,0.8291284473,0.3696508818,0.5930498079,0.3071948696,-0.08639550302,1336.351159,0.3422418855,0.008963772318,223.5486567,0.1543352022,nan,1
e8.17,669.625064,713.415405,669.625064,0,0,18.68011842,0.6225411447,0.5815650912,0.8410286366,0.4557996631,0.5911050495,1209.265952,0.5966749355,0.00823238794,206.115131,0.2741894678,0.7730496203,1
e8.18,146.501732,440.572978,374.462486,5,2.5,5.353612326,0.6579470224,0.3763847656,0.6378527364,0.3188144873,0.329811834,1297.48841,-0.2383133444,0.01355649051,86.87315991,0.5039547493,nan,1
e8.19,-110.763634,365.618604,310.623302,10,5,4.512009692,0.8385474661,0.4969244772,0.6344613686,0.3113308336,0.7586791888,1114.786419,0.6020693884,0.01305183648,72.93262333,0.5857636204,nan,1
e8.20,-8.777178,156.068165,104.773465,14,7,2.252963999,0.516667535,0.298951671,0.6157229294,0.3234590621,-0.06084603154,850.4800199,0.1734689977,0.01195953251,132.9061772,0.6643892243,nan,1
e9.1,60.1877,105.6449,95.5044,6,3,2.148875941,0.09476590716,0.03237811534,0.005652250364,0.001664963097,0.3330946925,65.34495814,0.1547316251,0.01297701853,96.28587654,0.191216141,0.7596847707,1
e9.2,100.4023,117.5411,101.1249,6,3,1.842526751,0.09223847806,0.03993537038,0.00630600455,0.00154494927,-0.162983907,73.22608317,-0.1445918175,0.01279619072,94.92570235,0.231127659,nan,1
e9.3,59.5761,82.4706,66.6669,18,9,1.233075499,0.0760129343,0.03588303834,0.007434575748,0.002282675963,-0.05410238034,221.8502784,-0.3137092404,0.01190745721,114.0586334,0.1850582684,nan,1
e9.4,139.1019,167.9818,151.4369,2,1,2.981107961,0.1388335657,0.05690198955,0.0146040026,0.00605125997,0.2284419988,144.3352601,-0.1794872304,0.01449479932,102.5087365,0.1256217946,nan,1
e9.5,144.701,161.1829,145.6369,2,1,3.132957191,0.07033397925,0.04566946415,0.01090222744,0.009792625888,0.3738507794,105.3619399,0.1198788174,0.01669143372,85.34681133,0.2042590631,0.7621585325,1
e9.6,21.1061,92.3564,64.6148,46,23,1.663874902,0.1031619981,0.02696090995,0.007687760716,0.01436425139,0.2499992246,129.2022533,-0.1527646217,0.01791586396,85.14726823,0.367260345,0.7506387037,1
e9.7,66.951,113.8347,88.6426,32,16,1.024417553,0.140367358,0.05082156878,0.01576999765,0.009378090512,0.553576205,97.28020266,0.7242664371,0.01790197193,85.84778452,0.3237536488,0.7429962739,1
e9.8,124.4706,163.541,127.3047,18,9,1.454462333,0.1155862746,0.09154629511,0.01754172311,0.02192116465,0.4853930652,136.4880493,0.9912264741,0.02028064198,88.28024267,0.2735686101,0.7239564449,1
e9.9,99.9761,140.7295,115.185,24,12,1.272402304,0.08079517725,0.04630593325,0.0204719047,0.01566697829,0.386359876,107.1369983,0.2969846167,0.01917720828,93.28572217,0.2732956254,nan,1
e9.10,98.362,142.4008,107.4137,26,13,1.70270865,0.1020823523,0.07861989618,0.01982173924,0.01422311689,0.7209215431,155.1869307,1.496006675,0.01568771528,89.15515536,0.2784963642,nan,1
e9.11,177.8603,231.698,184.9057,6,3,2.325366875,0.156742652,0.1066981843,0.02423797075,0.007787522697,0.5793360413,173.3177352,0.6908912552,0.01363661333,103.2410719,0.2128412534,nan,1
e9.12,248.7367,292.9866,248.7367,0,0,4.546875229,0.2491589227,0.1142157147,0.02550952508,0.01390538248,0.3737050556,199.6979526,0.5359010536,0.01252584352,99.8835458,0.2539828242,0.7501220912,1
e9.13,271.396,327.4459,271.6541,4,2,4.62032863,0.3391135178,0.1621076527,0.02195506073,0.007701521554,0.5368908299,203.4071392,0.0702987927,0.01254301595,103.4270886,0.2743819496,nan,1
e9.14,216.2677,290.8179,223.1441,6,3,3.395343042,0.3541956966,0.08883430048,0.01593823207,0.006611351678,0.426744066,187.7109326,-0.2139064878,0.01400218649,90.12687138,0.3066435978,nan,1
e9.15,159.0133,247.7646,171.049,18,9,2.440111561,0.2933204954,0.0776015222,0.01735351303,0.00673372356,0.2355482316,195.9130101,-0.1367749393,0.01367230595,83.50019445,0.340203137,nan,1
e9.16,176.2748,246.6425,193.7511,8,4,2.330836302,0.2233448965,0.1611887059,0.02190374745,0.004746381736,0.2996538467,99.48637406,0.1087825194,0.01273508851,95.88693969,0.1842238086,nan,1
e9.17,179.5137,218.1489,184.5846,4,2,2.697718931,0.08719974136,0.08263328138,0.01424737321,0.003142768401,0.6162831296,93.66635103,1.068943986,0.01412659329,84.9569256,0.2907776501,0.7286116711,1
e9.18,216.074,248.9335,216.074,0,0,2.172723126,0.1419080206,0.1229381925,0.02264753485,0.003728817009,0.6027780576,187.0515045,0.5706733279,0.01338793658,92.09743651,0.2472890435,0.7733306695,1
e9.19,175.9392,228.7972,178.093,6,3,2.365009566,0.1435488509,0.0787149859,0.02355074957,0.003871722693,0.3637355178,128.4739556,0.07649411706,0.01380184642,96.80154386,0.2587401014,nan,1
e9.20,165.1913,221.069,171.215,12,6,1.676514145,0.1262805298,0.05204019611,0.01374039716,0.003748292484,0.2478743799,132.0750942,-0.4002511659,0.0124528112,97.32438811,0.1712020124,0.7633022353,1
e10.1,57.2526,92.6416,74.356,6,3,0.7152323182,0.2490002412,0.1940694925,0.2390788275,0.06857109227,-0.3628193197,256.5208816,0.7561538109,0.02131880221,103.0239461,0.7547373549,nan,0
e10.2,16.3085,78.2554,55.6685,13,6.5,0.578941952,0.2717472495,0.2046725561,0.2378275101,0.06732219786,-0.2414144049,274.0268254,0.8523656089,0.0269406375,90.83844706,0.792292735,0.7317888626,0
e10.3,30.5404,135.0645,97.3501,12,6,5.009484178,0.4663711043,0.2039164017,0.2327009237,0.06616515277,-0.1216217719,911.0551962,1.176247841,0.02426578651,93.8259981,0.3658131036,nan,0
e10.4,-92.9449,143.2459,101.7505,12,6,5.999658554,0.442076879,0.3798907225,0.3553575462,0.09760889304,-0.4778454514,617.6826644,0.4920441117,0.02516714605,81.48311351,0.3919130043,nan,0
e10.5,8.2566,80.5291,50.3594,19,9.5,1.849806699,0.3197084848,0.2189176005,0.2556942031,0.07194283778,-0.3319148672,341.9327835,0.6548828199,0.02414914244,93.1254168,0.5833510716,nan,0
e10.6,-10.503,87.0474,60.1806,9,4.5,1.523845381,0.2272984133,0.2201437929,0.2405424618,0.06376934453,0.1050139338,384.2285372,0.7991885441,0.02656143531,81.68540571,0.5978055324,nan,0
e10.7,-28.1583,78.3163,44.588,23,11.5,1.17952767,0.2574227646,0.2121382766,0.2584924837,0.06922267493,0.03232256884,308.9897886,0.4894824375,0.02349982199,98.06816068,0.6704896583,0.764148073,0
e10.8,-44.2947,98.0396,53.3136,23,11.5,1.882840355,0.2930404975,0.3728793859,0.3407046159,0.09990843839,-0.173974644,412.6517401,0.2301890623,0.02289838422,117.4675204,0.6374920173,nan,0
e10.9,-63.8838,98.8064,66.3395,9,4.5,1.316362683,0.2890632191,0.238489198,0.2674199288,0.07300362936,-0.2666641142,311.3305652,0.9450091451,0.02497855703,94.67250363,0.6659281278,nan,0
e10.10,-43.9162,102.4715,72.8397,6,3,1.719402815,0.286064042,0.22652829,0.253867281,0.06866627647,-0.2844792602,425.2708061,0.9434758782,0.02630729964,87.49719942,0.5939550162,nan,0
e10.11,3.4327,96.9369,64.069,15,7.5,0.8585635525,0.287319032,0.2988018446,0.3590938505,0.1181231581,-0.07093565371,463.5085981,0.624055793,0.02992737735,74.04522886,0.7747409069,0.7484031433,0
e10.12,32.5625,82.6554,55.6014,25,12.5,0.6426328248,0.2514691876,0.2222943681,0.2554458925,0.07126068935,-0.1717427392,307.8344559,1.197031659,0.02752013424,72.45430131,0.7824805437,nan,0
e10.13,52.6104,89.445,72.0189,6,3,0.7422732167,0.2648336934,0.2231304747,0.2524078207,0.06902574702,-0.1262232719,292.5456178,0.7156795678,0.02479936984,89.67155618,0.7634827629,0.7550670168,0
e10.14,59.995,96.9335,79.2662,6,3,1.176283933,0.2650868082,0.2227858497,0.2578150118,0.06788753417,-0.272590567,308.7206764,0.9328705965,0.02414866008,103.4105785,0.6767743915,nan,0
e10.15,15.4072,91.8077,58.2389,16,8,1.047158936,0.3205670628,0.3332259943,0.3634969401,0.09870569998,-0.1966016596,404.0612312,0.2740026351,0.02756475879,82.7714166,0.7592648105,nan,0
e10.16,7.8233,85.498,55.7656,13,6.5,0.8901382978,0.2813146295,0.2227754933,0.2634012041,0.06943600088,0.004259942583,347.8109867,0.9333422168,0.02509924661,81.41006203,0.7382568765,nan,0
e10.17,4.1366,79.8018,54.3332,14,7,0.7898165364,0.2582101908,0.2035556086,0.2454005602,0.06535127257,-0.383161679,310.4099235,0.8188190986,0.02505227408,84.46497409,0.7447565197,nan,0
e10.18,-21.7344,79.3766,49.0933,10,5,0.5736898938,0.2586751283,0.2068218847,0.2456600974,0.06672814202,-0.2317017506,306.0167068,0.8944451112,0.02550800687,73.19710851,0.7936610622,nan,0
e10.19,-30.7784,101.0151,63.335,15,7.5,0.8992698532,0.3803399015,0.399627075,0.3576642693,0.09137515505,-0.1328826297,481.2156746,0.7191122006,0.02481715876,78.02733062,0.7987346011,nan,0
e10.20,-61.4355,109.5866,79.8403,7,3.5,1.865453039,0.3610412158,0.2338501446,0.26003272,0.06875869725,-0.2643146132,426.3445235,1.518111467,0.0277291489,70.3299478,0.5981650894,0.7338944238,0
e11.1,147.4154,201.6028,169.1202,9,4.5,3.019221981,0.4637418144,0.1240533597,0.1816019658,0.2267296183,-0.3375036067,612.3654719,0.2135523573,0.01701824779,138.3464388,0.2955315044,nan,0
e11.2,290.0919,343.8593,315.0329,8,4,6.175352153,0.5000706478,0.162024345,0.1439219276,0.1485044025,-0.08343141116,551.147953,-0.2543632181,0.0226630323,82.66033683,0.3680981517,nan,0
e11.3,-109.4934,256.2681,218.2909,16,8,3.88364441,0.4764908755,0.1158971732,0.1407400039,0.1616840217,0.05317027498,642.7321091,-0.3915713227,0.01910704031,104.1033266,0.271205123,nan,0
e11.4,-130.5338,245.8226,198.6147,15,7.5,5.8436941,0.3537231555,0.1083903776,0.1793450533,0.1934769545,0.1830909252,833.0614689,-0.3295216878,0.01927693197,137.7890038,0.2860217328,0.7860790521,0
e11.5,122.3076,313.1876,257.8309,8,4,6.491395795,0.5822345855,0.1230650368,0.1323015002,0.1458343658,-0.2436944253,758.6603756,-0.34284406,0.01862444103,123.3907356,0.2977478755,nan,0
e11.6,-73.1942,311.4558,260.8293,12,6,5.652314416,0.4085530034,0.1228398812,0.1871834619,0.2161327063,0.01251467955,473.5792542,-0.2743794186,0.01841368393,115.2788075,0.310582605,0.7591576597,0
e11.7,-58.6966,209.3778,174.2082,16,8,5.125449708,0.5149695912,0.09207758007,0.1421925987,0.1473478151,-0.1607343954,622.3305622,-0.4792833224,0.01863109408,130.0425611,0.3037372279,nan,0
e11.8,283.8211,340.496,291.5821,11,5.5,6.310341694,0.471970476,0.1812414487,0.1834638632,0.1755423732,-0.297117571,1127.764494,-0.7031749031,0.01454076669,139.9664718,0.2650864874,0.7783498861,0
e11.9,232.926,516.2668,458.4305,5,2.5,8.956937858,0.7554158852,0.1555197444,0.1383599049,0.1503787175,0.1116337266,635.5696808,-0.09732994987,0.01683080588,147.1774142,0.2248174771,nan,0
e11.10,266.4822,339.837,282.4774,11,5.5,9.570299972,0.5271998663,0.1302162725,0.1715218517,0.1927821482,0.1797129846,587.6154614,-0.403505826,0.01899277549,107.2473069,0.380498228,nan,0
e11.11,-18.0836,260.4703,220.4561,5,2.5,3.710568695,0.5629800704,0.08766960524,0.1339072001,0.1502522614,0.07688339998,644.2148601,-0.2142125357,0.02020456698,118.1732528,0.3634334566,0.7692068344,0
e11.12,0.3977,215.4176,180.3614,12,6,3.298824982,0.3610307321,0.04566302348,0.196602707,0.2010709117,-0.0580917878,563.4447982,-0.224149363,0.01673174388,151.1394934,0.2201377168,0.7690270235,0
e11.13,317.8476,373.0296,340.9195,9,4.5,8.404474015,0.5605023878,0.0813494157,0.1118151212,0.1256369247,-0.2142291129,474.1344848,-0.1247354217,0.02460544322,100.2713936,0.4223966234,0.7542501367,0
e11.14,90.4871,183.288,157.4816,11,5.5,2.610364803,0.3479587882,0.09495777945,0.1567044488,0.2144767106,0.02090754116,539.2542293,-0.3677997854,0.0197544757,139.7853731,0.3259565984,nan,0
e11.15,-210.7962,299.0466,236.1527,19,9.5,5.286316115,0.5116409229,0.1475967914,0.1507783773,0.1505705246,0.09961763488,533.2827832,-0.283036449,0.01630729567,124.1533258,0.2541992648,nan,0
e11.16,-167.2079,209.5377,176.2023,12,6,6.469035565,0.4307473809,0.06811655565,0.1718106431,0.2012129569,-0.4448722525,530.2168743,0.2409309796,0.016229146,133.8653796,0.2643764553,nan,0
e11.17,-228.191,320.941,261.0696,9,4.5,6.290520443,0.4018009587,0.1036059962,0.1691810417,0.1992204777,-0.08402559639,679.601798,-0.389962274,0.01708856438,103.9602181,0.2644300948,nan,0
e11.18,-241.7638,325.9101,267.2538,8,4,6.884848487,0.5465875335,0.1360419843,0.1089493668,0.1079268243,0.09081754342,683.2638319,-0.3375876654,0.01623938401,142.5935083,0.1921547609,nan,0
e11.19,-61.2518,241.3345,199.8195,11,5.5,8.040130444,0.3582732759,0.05887949355,0.1386544994,0.1715170849,0.3342683802,586.2888504,0.2794278845,0.02014903949,96.05213978,0.3782212259,nan,0
e11.20,-180.7704,281.7926,250.8148,5,2.5,4.556359954,0.5826029453,0.1722931731,0.1504801059,0.15647877,-0.2600062887,798.0706839,-0.1522539236,0.02245625335,107.9951391,0.3116865787,nan,0
e12.1,206.0472,252.021,208.7235,6,3,1.938174808,0.8470266092,0.4762563838,0.7524210196,0.6390647387,-0.2368991906,1129.348814,0.6899570903,0.01552977681,124.0464378,0.7473607797,nan,0
e12.2,58.6853,198.0582,142.674,13,6.5,2.521204798,0.6373422332,0.2253180074,0.5168643979,0.4069515114,-0.2239353556,839.3782396,0.9473396929,0.01521674563,136.0013318,0.624432874,nan,0
e12.3,48.1696,180.9411,132.4529,16,8,8.246212558,0.9118907727,0.4316358233,0.7493372844,0.6187048437,0.3002844988,1331.37087,0.2879844751,0.01326699435,180.4486224,0.4546288408,nan,0
e12.4,23.5578,181.6972,125.3081,26,13,7.238407192,0.9114506614,0.4480497915,0.7495468632,0.5904017232,-0.2024775685,1265.008939,0.4615825123,0.01341141254,204.7586609,0.4875240801,0.778745507,0
e12.5,-212.7854,332.8108,249.5639,8,4,6.825015515,0.7853437501,0.3037075559,0.520821851,0.4155926807,-0.2832246645,1047.865716,0.9096609477,0.01434065059,119.2394727,0.4335345835,nan,0
e12.6,-283.9985,365.3473,303.8961,8,4,4.724258675,0.8775087826,0.4846601654,0.682720782,0.5404179162,0.2717682663,1054.712515,0.5015520367,0.0145425174,136.3314655,0.5827765027,nan,0
e12.7,-228.5113,277.384,257.6542,9,4.5,4.037309917,0.7967183125,0.4087611164,0.745378607,0.6204587265,-0.1253951862,1030.006005,0.6802325133,0.0153801438,138.3606666,0.6054162565,nan,0
e12.8,-266.4066,306.8975,292.5334,6,3,5.62345821,0.7360709978,0.403480277,0.7582832179,0.6222026556,-0.4353891577,1052.623129,2.245467476,0.01289325113,169.4377395,0.5237091034,nan,0
e12.9,-263.5924,305.5211,289.0558,6,3,16.60747856,0.7926039465,0.2953070375,0.5242004867,0.3994470384,0.3486158461,1479.391483,0.696888542,0.01052561659,182.9638157,0.2501440809,nan,0
e12.10,-375.468,472.0408,420.0775,5,2.5,13.43655028,0.8715654754,0.4684249183,0.7389657404,0.5993883461,0.1676618225,1898.932281,-0.09639512485,0.01018675318,202.2661696,0.3439190565,0.785947606,0
e12.11,275.7434,359.3259,305.9312,5,2.5,6.032263497,0.7966190118,0.4717023942,0.740777189,0.6100255793,0.04996297281,1092.061467,1.107082933,0.01319679679,204.5747972,0.5219912676,nan,0
e12.12,42.4065,153.1936,82.7694,16,8,3.380620011,0.5626637281,0.2105333679,0.4985048968,0.4031058258,0.2405622703,709.4757144,0.9205894449,0.01375737247,138.2405207,0.5432079317,nan,0
e12.13,-29.7705,131.56,81.8058,22,11,7.102939527,0.8579525112,0.4391189189,0.7358608888,0.619692606,0.006879098257,1141.485915,0.6607594109,0.00958309382,248.6995386,0.4842495927,0.7751372306,0
e12.14,240.2454,314.5571,248.354,13,6.5,3.007931642,0.8499102503,0.4137125312,0.7587366682,0.6397077155,0.1280807385,1061.117916,0.9559274634,0.01463993879,140.1388888,0.6716174408,nan,0
e12.15,126.3673,229.566,172.4875,15,7.5,2.144320705,0.6886585013,0.3806241754,0.7281741851,0.6079329364,0.07320605265,1003.55244,0.2774670187,0.01573770553,146.7452252,0.7090268204,0.7756221434,0
e12.16,46.8317,162.8877,96.8438,17,8.5,1.236435163,0.6141835286,0.2137143568,0.4975024027,0.4044940407,-0.1581788696,697.2759439,1.54733418,0.01749798718,121.2515298,0.7330450573,nan,0
e12.17,87.2557,152.5279,95.7493,10,5,0.8728041102,0.8062576966,0.3803150992,0.6903596846,0.5590923048,-0.2416372122,965.8746619,1.234385333,0.01786003618,127.0140304,0.7898379798,nan,0
e12.18,44.6292,152.1251,88.9096,15,7.5,2.43525604,0.7178526488,0.34889236,0.6993935363,0.5578276966,-0.1720690552,1022.949737,0.7689727236,0.01464331431,133.0754618,0.6844195963,nan,0
e12.19,38.6348,154.2177,84.1895,21,10.5,3.076165206,0.6435933917,0.2110338409,0.4752069412,0.3802556722,-0.01119674769,836.6662785,0.5366670543,0.01242597038,196.8513063,0.5721717843,nan,0
e12.20,99.7733,164.4333,110.387,10,5,7.558404428,0.8665333553,0.4271027271,0.7135026993,0.5638532301,0.2549240884,1126.653954,0.5201194169,0.01203744038,150.0998988,0.4654901349,0.7817934821,0
e13.1,-262.3958,643.6709,555.5865,6,3,51.37074526,4.802281371,3.368890001,1.824643763,0.292804498,0.1868978332,7112.628298,0.9223619584,0.007016472245,142.7916993,0.3814379482,0.7843394039,1
e13.2,440.1658,616.4491,470.6968,8,4,28.18374049,3.462914737,3.904270813,2.226509399,0.2608918925,-0.107556852,5173.973446,-0.3158861177,0.006630468073,157.4447798,0.5220004387,0.799008645,1
e13.3,-242.191,831.1759,678.2315,6,3,36.75488943,3.913716312,3.031525639,1.490060157,0.1895409996,-0.1414858217,6629.674231,0.537884313,0.006551664193,144.6393882,0.4194146935,nan,1
e13.4,462.1601,910.2803,710.4045,14,7,47.19637732,5.184428905,4.108072528,2.21501195,0.2725645421,0.254845906,7911.237622,-0.1948900333,0.01348743302,103.3682986,0.4354899604,0.7873163192,1
e13.5,-152.3933,1042.2854,820.169,23,11,43.79739963,4.088640821,3.049803923,1.543703509,0.2032703036,-0.02956686412,7200.069199,0.03604402991,0.01556666384,94.32950136,0.3854227248,0.7753455356,1
e13.6,-776.9494,1104.832,850.6683,13,6.5,63.65616422,3.808940225,4.53634184,2.202366775,0.2653717234,-0.07790955285,6219.527563,-0.04308682837,0.01846617031,90.57282413,0.3484183724,0.7607799873,1
e13.7,2.955,368.9084,300.8946,31,15.5,17.75912875,4.07538014,2.973102196,1.48116499,0.1884196581,0.1217405488,3663.479577,0.3699277588,0.02155107875,69.49932103,0.5981954438,0.7458062453,1
e13.8,630.5744,898.0581,807.1516,7,3.5,65.35196994,4.573900687,4.204404964,2.10323944,0.2762768171,0.04816185555,7866.565986,-0.2929878561,0.01590656599,106.6576989,0.3487437251,0.7686708267,1
e13.9,332.326,876.0031,752.6544,14,7,45.63959675,2.705927323,2.991852648,1.435339685,0.1764371618,0.2070731632,7813.00008,0.05913699131,0.01846125189,83.82466903,0.3356399369,0.7646979767,1
e13.10,179.348,857.9302,741.9392,9,4.5,49.34655665,6.165379837,4.550370454,2.314062228,0.2990756109,0.1972728879,9576.776247,-0.2358044665,0.01828500073,92.88642794,0.4527016945,0.7656356271,1
e13.11,263.7245,875.1591,759.8952,14,7,43.37238475,3.065957231,2.980697757,1.580493819,0.1886138958,0.3827183242,7501.400642,0.3889010662,0.02156709242,80.38608582,0.3615871006,0.748243059,1
e13.12,232.102,836.1585,684.7555,15,7.5,36.61925484,7.730053473,4.949955119,2.324480837,0.3304467185,-0.1163308922,8042.559289,-0.03033339138,0.01895054125,79.93710666,0.5548600271,0.7564264137,1
e13.13,98.6936,1045.5142,873.8203,13,6.5,52.51677542,5.50170962,4.191394645,2.305593976,0.3788699023,0.1415220457,9728.604107,-0.03431846545,0.02041667295,81.9925152,0.4200226913,0.7471527808,1
e13.14,263.333,572.6672,490.4583,22,11,46.21789411,3.69858809,3.074198696,1.542263287,0.2196707031,0.1143419677,7506.191056,-0.2009092609,0.01791503903,96.35498726,0.3649242559,0.7676818267,1
